segment,source_frame,source_seconds,root_yaw,torso_roll,torso_pitch,left_shoulder_yaw,left_shoulder_roll,left_shoulder_pitch,left_elbow,left_wrist_yaw,left_wrist_pitch,right_shoulder_yaw,right_shoulder_roll,right_shoulder_pitch,right_elbow,right_wrist_yaw,right_wrist_pitch,left_hip_yaw,left_hip_roll,left_hip_pitch,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_yaw,right_hip_roll,right_hip_pitch,right_knee,right_ankle_pitch,right_ankle_roll
1,15,0.2666027900146843,7.7968070773051075,0.07395139886571246,-11.847863670431321,-82.69438937263239,-85.74501953644189,82.16453813427512,105.10082241317758,29.98866464189655,51.1605403386512,-92.88419179051179,-75.65779907809402,79.09497648362117,104.81948719941798,44.795996114269265,55.0,55.0,0.6250673714970536,32.89628484833714,102.67584085327825,35.0,1.890949943736369,54.921534272842294,3.176511648262276,31.960177477645335,101.52458351368233,35.0,5.043882439555488
1,16,0.2843763093489966,7.876437832169466,0.04336131912536128,-10.780929817040793,-82.73700598174887,-85.67450537561126,82.03756488424632,105.30726388225348,30.243984692174287,51.28781474314177,-92.95123288186909,-75.64628730660989,79.14867432516509,104.7110738801705,44.70289123784198,55.0,55.0,0.6194117216560376,33.12072015314916,103.05195450751694,35.0,1.8911352910187185,54.8834041469224,3.2192650764826523,31.882871193383245,101.57592047922785,35.0,4.94010615602508
1,17,0.30214982868330886,7.740778718417834,-0.0014721833758704313,-10.198474755767338,-82.66998190330645,-85.62682061989177,81.71643893806436,105.7906634782501,30.7440726347651,51.49211564800544,-92.85675756524196,-75.60572406789113,79.013666078722,104.83633366438507,44.776437645367565,55.0,55.0,0.6225889404157792,33.03828075303943,103.10551474790627,35.0,1.8258503768705077,54.841963256401684,3.2552776217732755,31.594572627896806,101.42985235602463,35.0,4.956173981202027
1,18,0.3199233480176212,7.6243090567997855,-0.03640463982284015,-9.508185928265076,-82.61235336368955,-85.594837770735,81.45898506886459,106.19622399540289,31.096865309517554,51.644134611320595,-92.8693822176526,-75.58395309150588,79.00226096785612,104.77165503226537,44.72529781403494,55.0,55.0,0.6314549549348143,32.901622735507736,103.0447725627709,35.0,1.658056088499214,54.799372737359775,3.283364600670053,31.244890479525157,101.19424724423338,35.0,5.1283458825362125
1,19,0.33769686735193344,7.544390913849321,-0.06506970355004357,-9.021648843533553,-82.51477915387545,-85.56416070990669,81.07242089212572,106.85117999847562,31.46178343894479,51.81008932447619,-92.88088536577868,-75.56305826922916,78.99072821825342,104.7449681340013,44.65541422395835,54.999054364265746,55.0,0.643756948813124,32.56564680034678,102.7655058568465,35.0,1.4895340930541179,54.75102621324242,3.3017178084211993,30.86382688640578,100.8637800790174,35.0,5.334155481604753
1,20,0.3554703866862457,7.459639982417454,-0.0864350275335657,-8.556529753001586,-82.59567485315185,-85.51796832881564,81.10619236205868,106.80787418988035,31.675203909165774,51.94174475009715,-92.83451080040199,-75.5507267233455,78.93237455130088,104.81901416849172,44.56672036963651,54.999054364265746,55.0,0.6630721077600762,32.418967947734025,102.71403143808048,35.0,1.3642526493209532,54.69618853713841,3.3157861776928783,30.564156308177427,100.59962864081095,35.0,5.516820264163685
1,21,0.373243906020558,7.489496942114868,-0.10518398976513398,-8.680181719693836,-82.6853346736722,-85.48489459149175,81.25178641369725,106.53798553892429,31.90353827676441,52.06023241648759,-92.93029700832511,-75.54245347458082,79.0232550013451,104.62163673017885,44.51958935922216,54.99869772630737,55.0,0.6868115540274338,32.248173831729815,102.55680159654031,35.0,1.306034623141004,54.6515410631869,3.3179518385393645,30.28708229267763,100.33880105282742,35.0,5.698947677749162
1,22,0.3910174253548703,7.5286894589710895,-0.12290310648520596,-8.842702747995908,-82.78765886250716,-85.45017194645195,81.40527733646651,106.25158194767073,32.15580372002916,52.183501280056085,-92.97397613285345,-75.53920270858049,79.06333358775252,104.49435404280968,44.442364596022024,54.97940181003478,55.0,0.7098021687967132,32.15211256483514,102.42311328639208,35.0,1.3284789521845668,54.615637816208476,3.321428726295811,30.08066518359573,100.08110552768566,35.0,5.864708753814881
1,23,0.4087909446891826,3.254723360058489,-0.151331860068225,-8.696932812314142,-82.5513704253975,-85.42830881871213,80.93000969278292,107.02652952431869,32.728406678794606,52.426997313438754,-93.07252646522568,-75.50745390481477,79.12686953835714,104.35426089523595,44.443858031739566,54.97191015662307,55.0,0.7303896759859444,32.1067308165354,102.32563786093418,35.0,1.3375483408177358,54.608321811250676,3.325440037615111,30.061618101123507,100.04814046873753,35.0,6.021333614451797
1,24,0.42656446402349485,3.307219486588522,-0.1748410681886354,-7.776926667894466,-82.38384815438421,-85.42264933987843,80.53701245024425,107.6937732296993,33.09627257987954,52.587026561335115,-93.07753418309798,-75.48283241327053,79.10519009504605,104.34219522563316,44.39221495764309,54.94912863413386,55.0,0.7518193041866734,32.07990053895841,102.26347679155656,35.0,1.3303193360079508,54.587665255347794,3.342231290183581,30.05136062327405,100.00089920847708,35.0,6.156856900596947
1,25,0.44433798335780716,-0.8660915253901057,-0.19679194667900798,-7.043378717088328,-82.24020956749801,-85.44978054388216,80.24977748472297,108.15274581384307,33.36015053266042,52.68226909410803,-92.98877551044616,-75.49388223049556,79.0268714435686,104.44753640940016,44.23984911621526,54.89057106503931,55.0,0.7733013272328754,31.78161122291783,101.90011404175688,35.0,1.3160770470315066,54.56514921185026,3.3543319585663878,29.994796614206248,99.9117421079946,35.0,6.31624646184244
1,26,0.4621115026921194,3.3087668188678787,-0.2254094331270208,-7.0959246914300795,-82.0802258416959,-85.50800532230181,80.04250367340126,108.4986749241336,33.33424840417298,52.64550759867152,-92.83090236870079,-75.4792542525952,78.84821429888565,104.63990993352951,44.19547955188359,54.872162386182985,55.0,0.7922732731224713,31.549356450161213,101.6412713349915,35.0,1.3297448182415188,54.54487374100083,3.354846110761464,29.868787410420108,99.77733009276572,35.0,6.301921298146905
1,27,0.47988502202643174,7.256073574852578,-0.2573815383599863,-7.233554685079949,-82.0168114639623,-85.55960734329207,80.04208116302362,108.44672894178831,33.54992320439692,52.71770768314605,-92.49517129767338,-75.42406102440874,78.41289670979835,105.32971777366629,44.1601820067893,54.85861066113689,55.0,0.8121910446070106,31.12781048300114,101.18918947918843,35.0,1.3995407572871075,54.516303697276065,3.3404601115566575,29.597647213624064,99.57703400207743,35.0,6.237300519105587
1,28,0.497658541360744,11.471977382029598,-0.2674295398655909,-6.976385517151552,-82.0198655639984,-85.603103873862,80.19830836442794,108.20089896492873,33.36652945821803,52.64520502031865,-92.28145580325683,-75.41699070731019,78.17087548976077,105.82142317838593,43.91450437911651,54.84370274213598,55.0,0.8400605966598547,30.90806838028317,100.98329525131776,35.0,1.494676516432696,54.50407395183727,3.319295023926567,29.370876997178005,99.41530469165959,35.0,5.98764552075736
1,29,0.5154320606950563,15.690911630656343,-0.28183644764320337,-6.842570636509552,-82.02949534143076,-85.61606957934167,80.2698429507756,108.09224731703017,33.2483578730964,52.59589643677586,-92.04606581590397,-75.40469615269367,77.90801476903762,106.31875819736288,43.834393074167025,54.83257375369335,55.0,0.8590924190902259,30.927842141519076,100.9539466634812,35.0,1.6155461360029335,54.50674423541463,3.29276694944396,29.19088676909647,99.2570753076104,35.0,5.717971454095393
1,30,0.5332055800293686,15.450870990852781,-0.30222703459360695,-7.147628035793168,-82.30830549900199,-85.59044711777781,80.84640837287093,107.03548173639575,33.26126878326381,52.597051355817534,-91.92322714839244,-75.37790373038429,77.75572391878687,106.57061156210906,43.75831275734515,54.78792668811177,55.0,0.873794919502858,31.249121955076806,101.29519645855116,35.0,1.7528820621029033,54.52249194855628,3.270201188177977,29.119551775933214,99.18482765725622,35.0,5.418301615629956
1,31,0.5509790993636808,15.313784195423926,-0.3326606845685683,-7.373321300191805,-82.37637023968028,-85.59533677622314,80.99273007453627,106.69991854141817,33.46288556719939,52.651332142213484,-91.87035829871802,-75.33503251341986,77.65571175416216,106.69439447309274,43.6561291805736,54.732040868828676,55.0,0.8935990823725475,31.55923678600482,101.62711123788523,35.0,1.896732492002136,54.559418164359336,3.2568929549036443,29.25157570633991,99.28892625043144,35.0,5.135348393978096
1,32,0.5687526186979932,15.258648217881266,-0.3744195625313569,-7.320169774494682,-82.33171048832709,-85.6468052385096,81.05184352966937,106.55736545134924,33.48679462551073,52.638893440672426,-91.96566523243149,-75.26100647078856,77.67025104542152,106.60538760218542,43.54728205551032,54.65380314693257,55.0,0.9110966817466363,31.939154354472297,102.07804950018107,35.0,1.9993673797865852,54.5967290350761,3.2592438093478973,29.511186651149067,99.50373016735298,35.0,4.886262591880373
1,33,0.5865261380323055,15.407280833386158,-0.41900280436154785,-6.073071023211643,-82.06351244379879,-85.77043025283372,80.64036793026307,107.23443492990022,33.37164463449279,52.530600303897785,-91.84014251900015,-75.21734281289488,77.49274098229726,106.84241075755546,43.47991787470436,54.58688183375896,55.0,0.9398505353056358,32.16626195040139,102.38246886510132,35.0,2.0092396142643385,54.631709837196915,3.257030770568247,29.720848099669794,99.70189867933587,35.0,4.671283191280046
1,34,0.6042996573666177,15.349592047764217,-0.45260650772677163,-5.6398977389854075,-81.98661740258459,-85.88038161587643,80.83198841207576,107.01067820301078,32.70578199053675,52.256459380420395,-91.75451128391393,-75.20658112333241,77.39628321044111,107.00285227555841,43.279218235904644,54.4834483462216,55.0,0.9712682939000115,32.16028650494969,102.41680196970945,35.0,2.0170842415670767,54.62297934312133,3.242060103688719,29.552556169945966,99.4892072681427,35.0,4.476693703996781
1,35,0.62207317670093,15.26539848871518,-0.49442316139197684,-6.32359610307025,-81.99093840150287,-85.93270477988575,81.02559019557187,106.6640063981197,32.405998093981836,52.101423124789456,-91.74473984264321,-75.1521808426039,77.32856459641692,107.09329224054282,43.127526678770614,54.3959521415723,55.0,1.000495430397426,32.16620409975189,102.42611675414456,35.0,2.0570041533204475,54.62194002283661,3.231835979206285,29.47037925636495,99.33481719860028,35.0,4.331407222212973
1,36,0.6398466960352424,15.234190056387767,-0.538046314139116,-6.969411004522163,-82.04014944268899,-85.97880162732525,81.32912608129102,106.137950447487,32.2481172179833,52.03400412184765,-91.73769217733815,-75.106868441864,77.27130709396668,107.15604197279363,42.91243779919714,54.26863860855473,55.0,1.0249705630448214,32.37529000186055,102.64991541240755,35.0,2.0951145535720133,54.62035054336189,3.229584203932883,29.4443542697401,99.23174866509612,35.0,4.160748390189851
1,37,0.6576202153695546,11.199481984711214,-0.570240336484927,-6.5298467451692,-82.05375619200339,-86.03066053544511,81.54921595060587,105.77726241903434,32.03654086013582,51.947362312242674,-91.82174569635445,-75.09297090272675,77.34562715379587,107.10621397397175,42.505419141054695,54.09981528164003,55.0,1.0533545442752976,32.512802507086455,102.76717702459744,35.0,2.1428695848229626,54.620940002872246,3.2315218994301333,29.461961877975366,99.14365514308919,35.0,4.181884157790496
1,38,0.6753937347038669,7.294671496714178,-0.6050513112285003,-6.732117989238774,-82.07539180989458,-86.06102613128145,81.72106939356826,105.49424758612604,31.83841468587557,51.863532045296466,-92.08729810672494,-75.08528243940992,77.64240719365024,106.64053886341702,42.03378845328694,53.89105237103423,55.0,1.0714760438059932,32.71926448362954,102.86136166994501,35.0,2.205022347617159,54.643595794392816,3.2543385126315916,29.75627317753093,99.24527478130749,35.0,4.303347273646629
1,39,0.6931672540381791,-0.8871466851040046,-0.6478639238424978,-6.7248494744984155,-82.0316349469959,-86.09696630449531,81.73599160771927,105.47120667561397,31.84412836504606,51.86822044407484,-92.29183568847976,-75.0608640230967,77.84134412063737,106.3146917465766,41.62035709520043,53.69686204577363,55.0,1.0823948011651956,32.926567397967375,102.95852376133789,35.0,2.268231643645755,54.65929024182902,3.2818648738244636,30.050433657171222,99.35612982319357,35.0,4.4703810422518435
1,40,0.7109407733724914,-9.068964866922187,-0.6932272645786819,-6.765293643383149,-81.99525222607674,-86.14812982595858,81.82444230108064,105.29548724645983,31.979660899689705,51.92795278463529,-92.36803620216547,-75.00756289800528,77.8692610039929,106.17868331623892,41.34890499817735,53.521340838070564,55.0,1.1015995214197138,32.99798425588856,102.9638129927694,35.0,2.337324356257422,54.67087666387931,3.314297872113683,30.36380860168376,99.52660300019883,35.0,4.656674771565006
1,41,0.7287142927068038,-8.793843675636632,-0.733043379375232,-5.697724283695937,-81.61098213223012,-86.27928035843281,81.28247797786521,106.23257509478725,31.936592567582053,51.86738740150588,-92.22389232365931,-74.99565350549543,77.69508276575701,106.4474958174762,40.98526667631236,53.31111907865172,55.0,1.1273751399687577,32.935525896573616,102.82587428646542,35.0,2.383791866246813,54.65574652153987,3.3464351828112613,30.50708771036651,99.54686408705972,35.0,4.712156455395056
1,42,0.746487812041116,-8.736388054640473,-0.7597968824871534,-5.254657359492302,-81.43965714856017,-86.31351427592587,81.02056450038236,106.66440741234413,32.21621699417739,51.97181467090116,-92.11035977584179,-74.99100212544327,77.56662959049002,106.63033377190682,40.68423669406218,53.13153419050469,55.0,1.1475241559526024,32.85143315144478,102.67007728273798,35.0,2.4530829317234755,54.62941876166761,3.3678738744049856,30.496596321991625,99.4590626487778,35.0,4.698874949533667
1,43,0.7642613313754283,-8.718673197618887,-0.7620704891353536,-5.034606118545892,-81.48148673345021,-86.28433606449383,81.0288981136347,106.64051284841588,32.48789636342674,52.098779440675294,-91.83198643099459,-75.01943834543155,77.30322178623183,107.07000823138465,40.36970624504573,52.94884444326681,55.0,1.1681634238930576,32.68622323901772,102.4129372323618,35.0,2.569035246322201,54.598947989664815,3.3790577328735014,30.376894423173997,99.2601435641015,35.0,4.776087133224987
1,44,0.7820348507097405,-8.836250053536945,-0.7813487089630418,-5.918817035664167,-81.66134596010744,-86.25065276148253,81.52367850423049,105.8164159131412,32.651350748041466,52.230945330967955,-91.7649851544815,-75.00891789101667,77.2166510095003,107.25066078638125,40.103023505075356,52.821220308941044,55.0,1.1746104795476435,32.61678765649821,102.36949001922738,35.0,2.6955965453481627,54.58042338975561,3.379742864064981,30.258379310611648,99.16753751808774,35.0,4.77129202351748
1,45,0.7998083700440529,-8.486577370292503,-0.8034550797301194,-5.829708339655829,-81.78230259327971,-86.13558114137358,81.41352254075801,105.85708961367341,33.482570532396714,52.56327450096174,-91.69144643458448,-74.99799045849664,77.12716898049726,107.4478173272338,39.74118581432694,52.64840509822984,55.0,1.1855623935144428,32.667292048105246,102.44666525698541,35.0,2.775434238793569,54.58403831241874,3.3882728821348165,30.345322007981267,99.2755286919655,35.0,4.758958102234631
1,46,0.8175818893783652,-12.399093269326112,-0.8127611387025713,-5.601391573837315,-81.81430901994742,-86.02562814371016,81.13610251424753,106.3280975323607,34.04457016405726,52.827817157772614,-91.5956850816565,-75.03344688459539,77.0644979346738,107.62637760833196,39.3765827691898,52.48755140989479,55.0,1.189122938838903,32.639251023566366,102.44206822965117,35.0,2.754864890507632,54.57931773161049,3.391058064845787,30.336443197463428,99.31634909593002,35.0,4.731976070577709
1,47,0.8353554087126774,-12.199965423561558,-0.8369439885221355,-5.562246738646855,-82.16986696858407,-85.9257082863383,81.48680729982829,105.79516291812935,34.21417473823448,52.99398066415035,-91.71306074420949,-75.00301771546056,77.15230393810661,107.52551185816205,39.16372029664131,52.402669908644725,55.0,1.2056062148602633,32.55291232135602,102.34856546455124,35.0,2.7269891816100706,54.602821085757654,3.3639383359164623,30.282624039773335,99.29499608353572,35.0,4.628910632431817
1,48,0.8531289280469897,-16.347075533703187,-0.8611912708604949,-5.038802931464056,-82.28861122665177,-85.83329565113394,81.46673841740339,105.87671865084188,34.49886967684244,53.17625916762759,-91.63937644433605,-74.99413741703026,77.06456517422586,107.63883643835412,39.00905617474343,52.29481895147585,55.0,1.2287418236326015,32.48325544029228,102.27830999370408,35.0,2.6433604881434065,54.61617271417872,3.344370484021964,30.221409916455592,99.26620622121915,35.0,4.51666530177131
1,49,0.8709024473813021,-20.624083227524334,-0.8905819352983264,-3.8171253014401514,-82.23669438970582,-85.73169341955078,80.9561018519212,106.82967813093363,34.68526225987662,53.29506904252707,-91.53436002337459,-74.97215679046649,76.92740949650201,107.82836523868069,38.72572747418171,52.10130614568866,55.0,1.2548275263677116,32.471300636101255,102.28072290914446,35.0,2.5473451132542015,54.6203891028946,3.3326284341263075,30.163684757710417,99.23097885234306,35.0,4.3664884176415475
1,50,0.8886759667156143,-16.521059240559435,-0.9346029900584941,-2.8073711387311273,-82.18538071886509,-85.68313157862013,80.61112511918749,107.45862610279822,34.74616560870867,53.33507508591001,-91.45490187651838,-74.97355505154133,76.84537055922257,107.8934319575068,38.48909273573011,51.92152420190683,55.0,1.2825138142761383,32.4656918999804,102.32802914557124,35.0,2.3728055005442745,54.61504712973488,3.3285296038363454,30.10095510415383,99.22265771799317,35.0,4.240943085763067
1,51,0.9064494860499266,-12.525832601638946,-0.9841415044189626,-1.8188446596110148,-82.09006640432634,-85.66473550135106,80.21711174392414,108.12693947841713,34.97279165671372,53.42233298558952,-91.49643472604431,-74.98358781088986,76.90116561870346,107.83140964899853,38.10317324788332,51.72252641835249,55.0,1.3049870639705177,32.36015430473439,102.34466719382114,35.0,2.213472069152373,54.589392583136366,3.3306931078415873,29.955980168072415,99.19070761519852,35.0,4.125707343483985
1,52,0.9242230053842388,-12.339633270632243,-1.04309798102097,-0.1825204089884301,-82.0392419898988,-85.6043859546131,79.69816806564214,109.0345225832756,35.24362877990791,53.544473893831785,-91.5223034615674,-74.95198601219109,76.89714768994205,107.85445772533048,37.79025823757711,51.5504819435615,55.0,1.3244673367734339,32.18894038443101,102.32231350620332,35.0,1.9978656492182916,54.56184934339006,3.341952907878465,29.872947894876294,99.26662603135252,35.0,4.1483352852686215
1,53,0.9419965247185512,-12.092126433088378,-1.1017534177856492,1.4566787543631912,-81.8770922728614,-85.62492983291168,79.22800260268586,109.85331116671841,35.1850125876191,53.499442562493044,-91.66727238340032,-74.93083156417929,77.03045608072013,107.49549897515408,37.772588602168966,51.47878827099391,55.0,1.3475009362974077,32.018216531502254,102.29173382616887,35.0,1.8105190540533984,54.535882240463344,3.3503539603137296,29.778099337128324,99.32795011843835,35.0,4.235911620177374
1,54,0.9597700440528635,-12.015724181447894,-1.1712358045120006,2.767163467488686,-81.69406152600224,-85.68085695143272,78.83491180172092,110.51118361178202,35.17882870950246,53.466456771910686,-91.86035972031145,-74.88349695090658,77.19031766039403,107.13824255590838,37.65263287369612,51.37238099378519,55.0,1.394228090272102,31.864429644828977,102.3111311746551,35.0,1.626030548727523,54.51971501111971,3.3435278537973905,29.631332540318557,99.39143849128287,35.0,4.190917506497711
1,55,0.9775435633871757,-11.94547989629168,-1.2151832393855793,3.3301091453503533,-81.62574192488817,-85.70085418178333,78.71427483258711,110.68796775001593,35.15928196811017,53.433069645734825,-92.1929578891959,-74.87381947312707,77.51869423150333,106.43585083846534,37.65217277553918,51.31401760694575,55.0,1.4151423622099477,31.7093419597481,102.22190971544383,35.0,1.4548825650413322,54.486201661089396,3.3554800492668817,29.51421138303813,99.34866536972191,35.0,4.2054563923533985
1,56,0.995317082721488,-12.174734127242642,-1.2665082806528483,3.768492671177216,-81.35233120769307,-85.84782098464356,78.48050967023798,111.06810824517196,35.01594865068924,53.33417167947883,-92.3669925617956,-74.8517761746734,77.67299088742674,105.99009541457859,37.75226976193927,51.27862860474978,55.0,1.4308601267689134,31.65548941384245,102.2919635297833,35.0,1.2460207618342651,54.4374485449679,3.384028630603633,29.425144351917126,99.37208801061973,35.0,4.240507046988681
1,57,1.0130906020558004,-8.256791599508333,-1.317892962294634,4.252494418991106,-81.1566187476356,-86.03916075957945,78.57300539213419,110.8793971585202,34.80386551652765,53.218356024050316,-92.5867487269514,-74.78149352998966,77.82053793090111,105.62503591277321,37.69266934624275,51.1904971611499,55.0,1.4953335220740849,31.658804413430946,102.50429402705268,35.0,1.1061784508468837,54.41808694747191,3.3938714101669714,29.379679385730743,99.51857846141844,35.0,4.238591061338462
1,58,1.0308641213901126,-4.251400000966846,-1.3502030894377441,4.2693336912054525,-80.78452445305585,-86.21052478306997,78.45452949684942,110.89693396372869,35.03115024961871,53.197380021877414,-92.44074234687244,-74.71268641408794,77.5962894646229,105.77224885270483,37.86660380821271,51.15535360866586,55.0,1.5497857500127674,31.735697806929025,102.53464315810025,35.0,1.0359695806697784,54.417366441881995,3.4076241090156483,29.480643267884126,99.74048948425398,35.0,4.264057550769755
1,59,1.048637640724425,3.9304181808513374,-1.3949419205162614,3.7381432093568945,-80.70103076953863,-86.31267000446967,78.59687204074658,110.48484171334208,35.16411758348562,53.16320276798387,-92.39916476612835,-74.66248833833158,77.49639505168861,105.79392233089503,37.92566494271297,51.105055561293824,55.0,1.5988320666650162,31.90557750635089,102.71931790358735,35.0,1.0098043455526688,54.43067768399482,3.4181371478844724,29.647752553254353,100.00846342816281,35.0,4.3177675042982075
1,60,1.0664111600587372,12.112236362669519,-1.4380603758117012,2.338598864631359,-80.67241584042245,-86.49510348431788,79.21356503850006,109.25528923651368,35.1325554499912,53.07104542776423,-92.427104565238,-74.6244617915859,77.48691212901161,105.69656896979653,38.073269507699315,51.128526997416834,55.0,1.6597855336318377,32.01799726537718,102.86627484993787,35.0,1.0356458993771323,54.4548182577116,3.395934510908231,29.636173905133266,100.13386653194544,35.0,4.502665338635021
1,61,1.0841846793930494,11.884393837968027,-1.4592085908951695,1.8045797846171858,-80.65647713299744,-86.57075038842908,79.46258300834602,108.71799700472256,35.2243479366186,53.059121049303556,-92.3574125647596,-74.57989445889066,77.36135938460187,105.89507963024265,38.06524903180506,51.10960681540785,55.0,1.7060188687700695,32.11331441012442,102.97379582424855,35.0,1.03868635331216,54.44270397442108,3.3931492946359607,29.54356308550513,100.12270016733392,35.0,4.636213804334184
1,62,1.1019581987273617,16.070985380865725,-1.482219167051648,1.478717382402187,-80.7846718128467,-86.57304689802484,79.88481078976666,107.92010336998756,35.19468711038038,53.02624217691826,-92.47890129074766,-74.52489839585316,77.42810264038314,105.83916861404902,37.81199211695039,50.99577348928431,55.0,1.7542709350485373,32.23320008946311,103.05468677507643,35.0,1.0179526149775482,54.43655943857981,3.396979702544442,29.53399044406186,100.11842988746231,35.0,4.762630214009118
1,63,1.119731718061674,20.00560080007534,-1.4905133476276284,0.16214997693574995,-80.91591942647464,-86.60592328574195,80.58753989058286,106.67471095599234,34.8358555740505,52.86015461934892,-92.59170934006416,-74.52186555885653,77.55056008357165,105.63966652704025,37.6615458721892,50.91522139842175,55.0,1.810688161183726,32.448660036115655,103.3003930312391,35.0,0.9927905304839532,54.43539613905054,3.3888401679564653,29.47263764586779,100.12489439244582,35.0,4.825481423238564
