frame,seconds,score
163,2.8970836514929026,0.9606861372788748
164,2.914857170827215,0.9565772165854772
165,2.932630690161527,0.9504309544960657
166,2.9504042094958396,0.9459687223037084
167,2.9681777288301516,0.9425779084364573
168,2.985951248164464,0.9385065188010534
169,3.003724767498776,0.9330824216206869
170,3.0214982868330886,0.9284354001283646
171,3.039271806167401,0.9248398244380951
172,3.057045325501713,0.922562042872111
173,3.0748188448360256,0.9234581192334493
174,3.0925923641703377,0.922127495209376
175,3.11036588350465,0.9240679393212
176,3.128139402838962,0.9245381057262421
177,3.1459129221732747,0.9232358535130819
178,3.163686441507587,0.9232113659381866
179,3.181459960841899,0.925210898121198
180,3.1992334801762117,0.9233572979768118
181,3.2170069995105237,0.9220439195632935
182,3.234780518844836,0.9231298367182413
183,3.2525540381791482,0.9235693514347076
184,3.2703275575134607,0.9245194395383199
185,3.2881010768477728,0.9245288719733556
186,3.3058745961820852,0.926270936926206
187,3.3236481155163977,0.9232323815425237
188,3.3414216348507098,0.9240951289733251
189,3.3591951541850222,0.9207173685232798
190,3.3769686735193343,0.9221189667781194
191,3.3947421928536468,0.9189348270495733
192,3.412515712187959,0.9175276656945547
193,3.4302892315222713,0.9162004838387171
194,3.4480627508565833,0.9169532159964243
195,3.465836270190896,0.9177507857481638
196,3.4836097895252083,0.920043021440506
197,3.5013833088595203,0.9252175291379293
198,3.519156828193833,0.9297794699668884
199,3.536930347528145,0.9339982916911443
200,3.5547038668624573,0.9389862716197968
201,3.5724773861967694,0.9440319687128067
202,3.590250905531082,0.9473496377468109
203,3.608024424865394,0.9492431779702505
204,3.6257979441997064,0.952247217297554
205,3.643571463534019,0.9538046369949976
206,3.661344982868331,0.9525022953748703
207,3.6791185022026434,0.9514416803916296
208,3.6968920215369554,0.9519534260034561
209,3.714665540871268,0.9507274279991785
210,3.73243906020558,0.9494678676128387
211,3.7502125795398924,0.9485393017530441
212,3.767986098874205,0.9496738165616989
213,3.785759618208517,0.949611301223437
214,3.8035331375428294,0.9480109711488088
215,3.8213066568771414,0.9487638622522354
216,3.839080176211454,0.9484553386767706
217,3.856853695545766,0.9491098920504252
218,3.8746272148800784,0.9498547663291296
219,3.8924007342143905,0.9502710253000259
220,3.910174253548703,0.9515634824832281
221,3.9279477728830154,0.9516836752494177
222,3.9457212922173275,0.9513347645600637
223,3.96349481155164,0.9520048995812734
224,3.981268330885952,0.953468014796575
225,3.9990418502202645,0.9543541570504507
226,4.0168153695545765,0.955044204990069
227,4.034588888888889,0.9547118097543716
228,4.0523624082232015,0.9535768230756124
229,4.070135927557514,0.9510631759961446
230,4.087909446891826,0.9474650671084722
231,4.105682966226138,0.9463463226954142
232,4.1234564855604505,0.9431935399770737
233,4.141230004894763,0.9404201209545135
234,4.159003524229075,0.9371863752603531
235,4.176777043563387,0.9345394720633825
236,4.1945505628977,0.9334235489368439
237,4.212324082232012,0.9336870312690735
238,4.2300976015663245,0.931795209646225
239,4.247871120900636,0.9308249553044637
240,4.265644640234949,0.9306612263123194
241,4.283418159569261,0.9308019479115804
242,4.301191678903574,0.9310089896122614
243,4.318965198237885,0.9313654601573944
244,4.336738717572198,0.9322647253672282
245,4.35451223690651,0.9334559788306555
246,4.372285756240823,0.9323668032884598
247,4.390059275575135,0.9301144828399023
248,4.407832794909447,0.928519090016683
249,4.425606314243759,0.9275929629802704
250,4.443379833578072,0.9212956627209982
251,4.461153352912384,0.9211350381374359
252,4.478926872246696,0.9199132323265076
253,4.496700391581008,0.9218894392251968
254,4.514473910915321,0.9225476036469141
255,4.532247430249633,0.9215012937784195
256,4.550020949583946,0.9209411988655726
257,4.567794468918257,0.9205418477455775
258,4.58556798825257,0.9189910839001337
259,4.603341507586882,0.9192850639422735
260,4.621115026921195,0.9213540554046631
261,4.638888546255506,0.9216020007928213
262,4.656662065589819,0.9212776869535446
263,4.674435584924131,0.9191337476174036
264,4.692209104258444,0.9204464356104533
265,4.709982623592756,0.9221338927745819
266,4.727756142927068,0.9257527242104212
267,4.74552966226138,0.928434208035469
268,4.763303181595693,0.930092657605807
269,4.781076700930005,0.931563084324201
270,4.798850220264317,0.9337293257315954
271,4.816623739598629,0.9360741625229517
272,4.834397258932942,0.938477580746015
273,4.852170778267254,0.9413876334826151
274,4.869944297601567,0.9446065872907639
275,4.887717816935878,0.947270671526591
276,4.905491336270191,0.9487609167893728
277,4.923264855604503,0.9494491865237554
278,4.941038374938816,0.9510909716288248
279,4.958811894273127,0.9525564958651861
280,4.97658541360744,0.9538106371959051
281,4.994358932941752,0.9535111039876938
282,5.012132452276065,0.9542166392008463
283,5.029905971610377,0.954917257030805
284,5.047679490944689,0.956906333565712
285,5.065453010279001,0.9585588723421097
286,5.083226529613314,0.9593566010395685
287,5.101000048947626,0.9595263401667277
288,5.118773568281939,0.9598132173220316
289,5.1365470876162505,0.9600415875514349
290,5.154320606950563,0.959815596540769
291,5.172094126284875,0.9569584180911382
292,5.189867645619188,0.9562089890241623
293,5.2076411649534995,0.9538513322671255
294,5.225414684287812,0.9501937925815582
295,5.2431882036221245,0.9467001805702845
296,5.260961722956437,0.9456492761770884
297,5.278735242290749,0.9436945567528406
298,5.296508761625061,0.9410479764143626
299,5.3142822809593735,0.9374104191859564
300,5.332055800293686,0.9350643207629522
301,5.3498293196279985,0.9358734140793482
302,5.36760283896231,0.9354421148697535
303,5.3853763582966225,0.9385790377855301
304,5.403149877630935,0.9394079744815826
305,5.4209233969652475,0.9413628677527109
306,5.43869691629956,0.9441596766312917
307,5.456470435633872,0.9479758590459824
308,5.474243954968184,0.9497131556272507
309,5.4920174743024965,0.9521020551522573
310,5.509790993636809,0.9539949744939804
311,5.527564512971121,0.9548327972491583
312,5.545338032305433,0.956486240029335
313,5.563111551639746,0.9571039080619812
314,5.580885070974058,0.9574518104394277
315,5.5986585903083705,0.9584421217441559
316,5.616432109642682,0.9583994994560877
317,5.634205628976995,0.9578638970851898
318,5.651979148311307,0.9589338103930155
319,5.66975266764562,0.9579762071371078
320,5.687526186979931,0.9578710645437241
321,5.705299706314244,0.959041178226471
322,5.723073225648556,0.9602045814196268
323,5.740846744982869,0.9610391656557719
324,5.758620264317181,0.9603280375401179
325,5.776393783651493,0.9582023123900095
326,5.794167302985805,0.9540326446294785
327,5.811940822320118,0.953484003742536
328,5.82971434165443,0.9495994200309118
329,5.847487860988742,0.9470264812310537
330,5.865261380323054,0.9443082461754481
331,5.883034899657367,0.9419475744167963
332,5.900808418991679,0.9392655889193217
333,5.918581938325992,0.9359160761038462
334,5.936355457660303,0.9324810157219569
335,5.954128976994616,0.9238278468449911
336,5.971902496328928,0.9155593315760294
337,5.989676015663241,0.9120876292387644
338,6.007449534997552,0.9137331595023473
339,6.025223054331865,0.9150695204734802
340,6.042996573666177,0.9191451817750931
341,6.06077009300049,0.9232733249664307
342,6.078543612334802,0.9247241665919622
343,6.096317131669114,0.9265233228603998
344,6.114090651003426,0.9274140844742457
345,6.131864170337739,0.9261536051829656
346,6.149637689672051,0.9235021869341532
347,6.167411209006363,0.9227892508109411
348,6.185184728340675,0.921665370464325
349,6.202958247674988,0.9234620680411657
350,6.2207317670093,0.9259330878655115
351,6.238505286343613,0.9287626792987188
352,6.256278805677924,0.9305097709099451
353,6.274052325012237,0.9314288397630056
354,6.291825844346549,0.931871086359024
355,6.309599363680862,0.9336294680833817
356,6.327372883015174,0.9346896360317866
357,6.345146402349486,0.9361190050840378
358,6.362919921683798,0.9381889502207438
359,6.380693441018111,0.9398441960414251
360,6.398466960352423,0.9409212569395701
361,6.416240479686735,0.9422453045845032
362,6.434013999021047,0.9433644314606985
363,6.45178751835536,0.9438183854023615
364,6.469561037689672,0.9437683125336965
365,6.487334557023985,0.9439823428789774
366,6.5051080763582965,0.9435757746299108
367,6.522881595692609,0.9434485534826914
368,6.540655115026921,0.9421015630165736
369,6.558428634361234,0.9409345140059789
370,6.5762021536955455,0.9394277880589167
371,6.593975673029858,0.9385268241167068
372,6.6117491923641705,0.9376128564278284
373,6.629522711698483,0.9382676978905996
374,6.647296231032795,0.9378519753615061
375,6.665069750367107,0.9381172160307566
376,6.6828432697014195,0.9359091569979986
377,6.700616789035732,0.9377543926239014
378,6.7183903083700445,0.9390229135751724
379,6.736163827704356,0.9411514351765314
380,6.7539373470386685,0.942984605828921
381,6.771710866372981,0.9435218920310339
382,6.7894843857072935,0.9423139045635859
383,6.807257905041606,0.940490648150444
384,6.825031424375918,0.93928791085879
385,6.84280494371023,0.9374861071507136
386,6.8605784630445426,0.9358922640482584
387,6.878351982378855,0.9355874359607697
388,6.896125501713167,0.936199739575386
389,6.913899021047479,0.9344122757514318
390,6.931672540381792,0.9314315915107727
391,6.949446059716104,0.9255266388257345
392,6.9672195790504166,0.918433333436648
393,6.984993098384728,0.9171569347381592
394,7.002766617719041,0.9191355655590693
395,7.020540137053353,0.921677365899086
396,7.038313656387666,0.9233963588873545
397,7.056087175721977,0.9259555041790009
398,7.07386069505629,0.9273770948251089
399,7.091634214390602,0.9240617156028748
400,7.109407733724915,0.9242970248063406
401,7.127181253059227,0.9247670421997706
402,7.144954772393539,0.9281242688496908
403,7.162728291727851,0.9324218531449636
404,7.180501811062164,0.9356396198272705
405,7.198275330396476,0.9393567989269892
406,7.216048849730788,0.9426970928907394
407,7.2338223690651,0.9463456571102142
408,7.251595888399413,0.9498752603928248
409,7.269369407733725,0.953461617231369
410,7.287142927068038,0.9564604858557383
411,7.304916446402349,0.9594633728265762
412,7.322689965736662,0.9626199056704839
413,7.340463485070974,0.9656286189953486
414,7.358237004405287,0.968333234389623
415,7.376010523739599,0.9704418182373047
416,7.393784043073911,0.9726979086796442
417,7.411557562408223,0.9745546281337738
418,7.429331081742536,0.9762462377548218
419,7.447104601076848,0.9778226961692175
420,7.46487812041116,0.9792568335930506
421,7.482651639745472,0.980507825811704
422,7.500425159079785,0.9814850091934204
423,7.518198678414097,0.9822689940532049
424,7.53597219774841,0.9829963892698288
425,7.553745717082721,0.9837596714496613
426,7.571519236417034,0.9845793098211288
427,7.589292755751346,0.9848744968573252
428,7.607066275085659,0.9852151473363241
429,7.62483979441997,0.9856445988019308
430,7.642613313754283,0.9860619157552719
431,7.660386833088595,0.9863905757665634
432,7.678160352422908,0.986733689904213
433,7.69593387175722,0.9868471970160803
434,7.713707391091532,0.9872015714645386
435,7.731480910425844,0.9874316106239954
436,7.749254429760157,0.987805093328158
437,7.767027949094469,0.9881709814071655
438,7.784801468428781,0.9885142495234808
439,7.802574987763093,0.9888022194306055
440,7.820348507097406,0.9891259719928106
441,7.838122026431718,0.9893653790156046
442,7.855895545766031,0.9896668990453085
443,7.8736690651003425,0.9894967377185822
444,7.891442584434655,0.9894677648941675
445,7.909216103768967,0.9894342919190725
446,7.92698962310328,0.98921337723732
447,7.9447631424375915,0.989533265431722
448,7.962536661771904,0.9895616521437963
449,7.9803101811062165,0.9896233230829239
450,7.998083700440529,0.9896927376588186
451,8.01585721977484,0.9900044550498327
452,8.033630739109153,0.9901534269253413
453,8.051404258443466,0.9902512977520624
454,8.069177777777778,0.9904985030492147
455,8.08695129711209,0.9900608410437902
456,8.104724816446403,0.9900103310743967
457,8.122498335780715,0.9896890074014664
458,8.140271855115028,0.9897886514663696
459,8.158045374449339,0.9900766462087631
460,8.175818893783651,0.9899129370848337
461,8.193592413117964,0.9899461219708124
462,8.211365932452276,0.9899797141551971
463,8.229139451786589,0.9894044697284698
464,8.246912971120901,0.9890046765406927
465,8.264686490455214,0.9887126783529917
466,8.282460009789526,0.9888353596131007
467,8.300233529123838,0.9886397222677866
468,8.31800704845815,0.9888087113698324
469,8.335780567792462,0.9883773376544317
470,8.353554087126774,0.9886685460805893
471,8.371327606461087,0.9888553967078527
472,8.3891011257954,0.988859012722969
473,8.406874645129712,0.9886284470558167
474,8.424648164464024,0.9892647713422775
475,8.442421683798337,0.9889588356018066
476,8.460195203132649,0.9889657745758692
477,8.47796872246696,0.9886287103096644
478,8.495742241801272,0.9884730031092962
479,8.513515761135585,0.9885214666525522
480,8.531289280469897,0.9876429935296377
481,8.54906279980421,0.9854623228311539
482,8.566836319138522,0.9883383264144262
483,8.584609838472835,0.9890263924996058
484,8.602383357807147,0.9890757948160172
485,8.62015687714146,0.9883989046017329
486,8.63793039647577,0.9883477588494619
487,8.655703915810083,0.988443503777186
488,8.673477435144395,0.988622119029363
489,8.691250954478708,0.9878575752178828
490,8.70902447381302,0.988497739036878
491,8.726797993147333,0.9883629977703094
492,8.744571512481645,0.9881084710359573
493,8.762345031815958,0.9878541827201843
494,8.78011855115027,0.9872374633948008
495,8.79789207048458,0.9860205153624216
496,8.815665589818893,0.9854397177696228
497,8.833439109153206,0.9843222598234812
498,8.851212628487518,0.9827515234549841
499,8.86898614782183,0.980744461218516
500,8.886759667156143,0.9779833753903707
501,8.904533186490456,0.9749657760063807
502,8.922306705824768,0.9733804017305374
503,8.94008022515908,0.969864601890246
504,8.957853744493391,0.9677264839410782
505,8.975627263827704,0.9629141141970953
506,8.993400783162016,0.9607789516448975
507,9.011174302496329,0.9574911991755167
508,9.028947821830641,0.9548301746447881
509,9.046721341164954,0.9514890114466349
510,9.064494860499266,0.95054263373216
511,9.082268379833579,0.9497168064117432
512,9.100041899167891,0.950318788488706
513,9.117815418502202,0.9498374958833059
514,9.135588937836514,0.9498007595539093
515,9.153362457170827,0.9492783695459366
516,9.17113597650514,0.9501597036918005
517,9.188909495839452,0.9515496591726939
518,9.206683015173764,0.9524757464726766
519,9.224456534508077,0.9524004111687342
520,9.24223005384239,0.9533918599287668
521,9.260003573176702,0.9547876020272573
522,9.277777092511013,0.9558532883723577
523,9.295550611845325,0.9568090389172236
524,9.313324131179638,0.9576374838749567
525,9.33109765051395,0.958354597290357
526,9.348871169848262,0.9585156490405401
527,9.366644689182575,0.9593731115261713
528,9.384418208516887,0.9583759109179179
529,9.4021917278512,0.9593265404303869
530,9.419965247185512,0.9597688764333725
531,9.437738766519823,0.9601781268914541
532,9.455512285854136,0.9609353244304657
533,9.473285805188448,0.9582454711198807
534,9.49105932452276,0.95729927221934
535,9.508832843857073,0.9555309563875198
536,9.526606363191386,0.9538055658340454
537,9.544379882525698,0.9519757479429245
538,9.56215340186001,0.9533823182185491
539,9.579926921194323,0.953930268685023
540,9.597700440528634,0.9555107752482096
541,9.615473959862946,0.9544980178276697
542,9.633247479197259,0.9533415039380392
543,9.651020998531571,0.9517877995967865
544,9.668794517865884,0.9530831277370453
545,9.686568037200196,0.9524133950471878
546,9.704341556534509,0.9542336116234461
547,9.722115075868821,0.9556731233994166
548,9.739888595203134,0.9576826492945353
549,9.757662114537444,0.9595523625612259
550,9.775435633871757,0.9610488265752792
551,9.79320915320607,0.9616743425528208
552,9.810982672540382,0.9625350534915924
553,9.828756191874694,0.962837686141332
554,9.846529711209007,0.9627909163633982
555,9.86430323054332,0.9624917805194855
556,9.882076749877632,0.9629824608564377
557,9.899850269211944,0.9628379096587499
558,9.917623788546255,0.9633341679970423
559,9.935397307880567,0.9631281048059464
560,9.95317082721488,0.9645037104686102
561,9.970944346549192,0.9661444922288259
562,9.988717865883505,0.9679793367783228
563,10.006491385217817,0.9695053348938624
564,10.02426490455213,0.9704624166091284
565,10.042038423886442,0.971242239077886
566,10.059811943220755,0.9722524036963781
567,10.077585462555065,0.9726226180791855
568,10.095358981889378,0.9727167884508768
569,10.11313250122369,0.9735013743241628
570,10.130906020558003,0.9742640405893326
571,10.148679539892315,0.974649652838707
572,10.166453059226628,0.974828357497851
573,10.18422657856094,0.9755468666553497
574,10.202000097895253,0.9760033239920934
575,10.219773617229565,0.9765743563572565
576,10.237547136563878,0.9773279627164205
577,10.255320655898188,0.9775039752324423
578,10.273094175232501,0.9775211413701376
579,10.290867694566813,0.9782371719678243
580,10.308641213901126,0.978335772951444
581,10.326414733235438,0.9787463744481405
582,10.34418825256975,0.9789567093054453
583,10.361961771904063,0.9791255791982015
584,10.379735291238376,0.9795437206824621
585,10.397508810572688,0.9797239899635315
586,10.415282329906999,0.9802477657794952
587,10.433055849241311,0.9803123523791631
588,10.450829368575624,0.9809836000204086
589,10.468602887909936,0.9814689656098684
590,10.486376407244249,0.9819778899351755
591,10.504149926578561,0.9827732394138972
592,10.521923445912874,0.9833561728398005
593,10.539696965247186,0.9839091698328654
594,10.557470484581499,0.9843649367491404
595,10.57524400391581,0.9847519447406133
596,10.593017523250122,0.9851583888133367
597,10.610791042584435,0.9853650579849879
598,10.628564561918747,0.9858000228802363
599,10.64633808125306,0.9862559586763382
600,10.664111600587372,0.9866707722345988
601,10.681885119921684,0.9870245258013407
602,10.699658639255997,0.9876149992148081
603,10.71743215859031,0.9879931956529617
604,10.73520567792462,0.9881692181030909
605,10.752979197258933,0.9883494774500529
606,10.770752716593245,0.9885496298472086
607,10.788526235927558,0.9887974659601847
608,10.80629975526187,0.9889448881149292
609,10.824073274596183,0.9889361262321472
610,10.841846793930495,0.9885713656743368
611,10.859620313264807,0.9885961761077245
612,10.87739383259912,0.9885799537102381
613,10.89516735193343,0.9884085108836492
614,10.912940871267743,0.9878872732321421
615,10.930714390602056,0.9877446740865707
616,10.948487909936368,0.9873254547516505
617,10.96626142927068,0.9873035053412119
618,10.984034948604993,0.9868746548891068
619,11.001808467939306,0.9863870094219843
620,11.019581987273618,0.9859228630860647
621,11.03735550660793,0.9855969200531641
622,11.055129025942241,0.9853704273700714
623,11.072902545276554,0.9849875917037328
624,11.090676064610866,0.983466312289238
625,11.108449583945179,0.9826493958632151
626,11.126223103279491,0.9821874300638834
627,11.143996622613804,0.9812769045432409
628,11.161770141948116,0.9803573042154312
629,11.179543661282429,0.9800029893716177
630,11.197317180616741,0.9786154925823212
631,11.215090699951052,0.9781018644571304
632,11.232864219285364,0.9775478740533193
633,11.250637738619677,0.9764729092518488
634,11.26841125795399,0.9749034742514292
635,11.286184777288302,0.9734164575735728
636,11.303958296622614,0.9710547775030136
637,11.321731815956927,0.9703070422013601
638,11.33950533529124,0.969509944319725
639,11.357278854625552,0.9680482099453608
640,11.375052373959862,0.9672015309333801
641,11.392825893294175,0.9679620216290156
642,11.410599412628487,0.9683322956164678
643,11.4283729319628,0.9664916495482127
644,11.446146451297112,0.9647959073384603
645,11.463919970631425,0.9626256376504898
646,11.481693489965737,0.9595902115106583
647,11.49946700930005,0.956320916612943
648,11.517240528634362,0.9555968542893728
649,11.535014047968673,0.9503859331210455
650,11.552787567302985,0.9432197213172913
651,11.570561086637298,0.9348434060811996
652,11.58833460597161,0.9276773929595947
653,11.606108125305923,0.9205565750598907
654,11.623881644640235,0.9208704680204391
655,11.641655163974548,0.9220535556475321
656,11.65942868330886,0.9215907057126363
657,11.677202202643173,0.9237345407406489
658,11.694975721977483,0.9247692177693049
659,11.712749241311796,0.9198647489150366
660,11.730522760646108,0.9131320317586263
661,11.748296279980421,0.9073363790909449
662,11.766069799314733,0.8990649878978729
663,11.783843318649046,0.8888314813375473
664,11.801616837983358,0.8794141660133997
665,11.81939035731767,0.8701008707284927
666,11.837163876651983,0.8590352907776833
667,11.854937395986294,0.851355567574501
668,11.872710915320607,0.8410610382755598
669,11.890484434654919,0.8271398295958837
670,11.908257953989231,0.8181509797771772
671,11.926031473323544,0.8127671604355177
672,11.943804992657856,0.8024027918775877
673,11.961578511992169,0.7845942576726278
674,11.979352031326481,0.7693788607915243
675,11.997125550660794,0.7620705490310987
676,12.014899069995105,0.7605146070321401
677,12.032672589329417,0.7526784290870031
678,12.05044610866373,0.7378790155053139
679,12.068219627998042,0.7289288391669592
680,12.085993147332355,0.7179563865065575
681,12.103766666666667,0.7176069617271423
682,12.12154018600098,0.7146845981478691
683,12.139313705335292,0.7188353811701139
684,12.157087224669604,0.7271857609351476
685,12.174860744003915,0.7319940701127052
686,12.192634263338228,0.7419975101947784
687,12.21040778267254,0.7531198561191559
688,12.228181302006853,0.7644032488266627
689,12.245954821341165,0.7739961495002111
690,12.263728340675478,0.7831872999668121
691,12.28150186000979,0.7922049686312675
692,12.299275379344103,0.8035920138160387
693,12.317048898678415,0.8134291643897692
694,12.334822418012726,0.8224377433458964
695,12.352595937347038,0.8290171772241592
696,12.37036945668135,0.8362948050101598
697,12.388142976015663,0.8433267225821813
698,12.405916495349976,0.8504640112320582
699,12.423690014684288,0.8570457845926285
700,12.4414635340186,0.8622193435827891
701,12.459237053352913,0.8649999896685282
702,12.477010572687226,0.869298075636228
703,12.494784092021538,0.8733728528022766
704,12.512557611355849,0.8779015988111496
705,12.530331130690161,0.8803438345591227
706,12.548104650024474,0.884293720126152
707,12.565878169358786,0.8863970438639323
708,12.583651688693099,0.8869730432828268
709,12.601425208027411,0.8862562527259191
710,12.619198727361724,0.887845496336619
711,12.636972246696036,0.8865068753560384
712,12.654745766030349,0.8872091124455134
713,12.67251928536466,0.8868609666824341
714,12.690292804698972,0.8893103251854578
715,12.708066324033284,0.8913072297970454
716,12.725839843367597,0.8930441240469614
717,12.74361336270191,0.8934297213951746
718,12.761386882036222,0.8966263085603714
719,12.779160401370534,0.8965582797924677
720,12.796933920704847,0.8947300662597021
721,12.81470744003916,0.8930865079164505
722,12.83248095937347,0.8950499147176743
723,12.850254478707782,0.8973003576199213
724,12.868027998042095,0.899207646648089
725,12.885801517376407,0.9020062138636907
726,12.90357503671072,0.9029220342636108
727,12.921348556045032,0.8987355629603068
728,12.939122075379345,0.9035785098870596
729,12.956895594713657,0.9070524225632349
